,Name,Comment
1030,Steven Skwarek,Greatest President Ever!!! We You Love President Trump!
1031,veselina maric,"Alles  gute 🍀☘✔😊👍Wünsche ich euch    !!!
Ist  echtes musik da 🤔 🔊🎶 ?
Schönnn 😘👋🙋‍♀️ !!!!!!!"
1032,john doe,Starts @18:10
1033,Margaret Lee Weiner,God bless America! Red wins!🥳🤠💕💕🙏🙏
1034,Jose Anibal Sotto,The real poll. Trump will win Florida for more than 3%. And will win North Carolina too.!!
1035,Andy Pham,President trump and First Lady’ 4 more years 2020 to 2024 MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🇺🇸🇺🇸🇺🇸
1036,Larry Elder,I want joe biden to come here in blue California state and  trump will not come this in red California wave and I'm not play around no more I tell you this and he should not come any not once at all !
1037,Consciously Aware,We only win if we all go and vote!  Do not let anything stop you from voting for Trump!  Our future depends on your vote!!!
1038,b q,Sou brasileiro... TRUMP tem meu apoio
1039,Needsanonymity,Why is Kennedy still working for Fox after the Gulianno interview?
1040,Seneuen Suriya,🇺🇸🇺🇸🤟🤟🤘🤘
1041,Bill Bauer,We love the Trumps...keep changing the paradigm . WRB.
1042,klizzard5166,"Trumps lawyer : This laptop is PROOF!
Hunter Bidens lawyer: Yoo thats fake news, btw can i get that laptop back?"
1043,LaDemon Hunter,They purposely blocked out the live stream so it only showed a picture of trump instead of the live. It went from 50K watching live to 17K. Censorship. They are closing down Chicago tomorrow even though it’s against WHO and CDC. The governors office hangs up on you for voicing your opinion and transfers you to the police station for “harassment” call them! 312-814-2121 /2122 ! Tell them how unconstitutional they are.
1044,robert Warren,Trump make America great again.2020.Creepy Joe has done noting for the America people.
1045,Denis Murray,best pres ever
1046,Debra Wood,TRUMP/PENCE 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲❤❤❤❤🙏🙏🙏🙏
1047,LOUDES DE LIMA FERREIRA LimaFerreira,Votem  em presidente TRUMPI  NÃO CONFUNDA  COMUNISMO CORRUPÇÃO  NÃO
1048,Bosingr,"No Barack Obama, the good folks in Georgia will Vote for Senator David Perdue instead. Because John Ossoff is just another All talk, No action Democrat.  We're voting Republican to Keep America Great."
1049,KT Tah,What did she mean by heritage?
1050,Hernan Lecea,Love it!  Viva Trump!
1051,Phyma dori,"President Trump, the best President ever, the most competent President ever.
First Lady Melania Trump, the most charming First Lady ever.
God bless Trumps, God bless the U.S.A."
1052,Sandy Wilson,Donald Trump gave up his billionaire lifestyle for America. Joe Biden gave up America for his millionaire lifestyle. LOCK HIM UP!!
1053,James Huntington,"Now thats a crowd, Awesome  and powerful  !!!!! Trump/Pence  2020,"
1054,roblox gaming,I love trump
1055,Anna William,Tampa is for Trump 2020
1056,Denise Hansen,"Hmm, Melania or Harris?"
1057,kelly hno,yeah trump... get our kids back to school and us people back to work SAFELY!.  Its your fault we have unsafe environments everywhere.  It's your fault we have covid spreading more than any other country.  It's your fault we have a messed up economy with people losing their jobs and businesses closing for good.  It's your fault with the messed up race relations where people of all races have to peacefully protest that ALL lives matter and you did not put laws in place asap to get rid of racist police mixed in with our great police who loves all people.  ALL Because of your actions and in-actions which are a blatant attack on Americans.
1058,zatarra del mue,wow amazing people... amazing crowds... God bless America. God bless TRUMP. IN GOD WE TRUST.
1059,Hairy John,Donald J. Trump is a President to be Proud of... He's one of a kind.
1060,Zach S.,do these people realize there's a pandemic?
1061,Rosa Velez,Our president Donald Trump 2020!
1062,Emily R.,Made me so happy that people stood up for him even corrupted media tried to trash him. We’re people under same constitution for our freedom in great America. We don’t want government tell us what to do what to live our life. We don’t want government tell us to stay home if not we gonna dies from covid19. If I am died I want to died with my freedom on my hand and do anything I want . Live with it and don’t control people shut us down lock us down like in prison. If we’re sick we can take care ourselves. President Trump tried to tell us we can live through he done it. If we shutdown everything we will broke and live in darkness lose everything.we will never have immunity to viruses and we need to go through with it and it will make us stronger. Democrats want control us shutdown country tell us what to do. President Trump tried to fight for our freedom and our Amendment under our constitution. He needs to win big.
1063,Buck Dodgers,I'll be soooo happy when the fake first chick is gone....
1064,Mark Do,American no worry about it....Trump will be sure 10000% win this election. Now bet Trump 100 win 165 Biden bet 100 win 80 ( last month Biden win only 50) this tells us Biden will die.
1065,Christopher Williams,"Trump has all the charm, wit, vision and appeal as a turd floating in the can."
1066,46zztop,MAGA what? He was the president in the past 4 years. MAGA his incompetent mishandling of the country?
1067,Luz Encendida Radio,Bless you TITAN. Trump 2Q2Q
1068,Robyn Smith,"Wow another COVID 19 super spreader event, always helpful during a global pandemic"
1069,Tony P.,Trump 2020!!!!
1070,Beach Girl,Massachusetts for Trump!!
1071,Robert Barr,MITT ROMNEY IS A PATRIOT AND AMERICAN HERO FOR BRINGING DOWN CRIMINAL TRUMP
1072,Bethel Evans,"Great President Trump
God be with you
No weapon formed against you will prosper
In the Name of Jesus Christ"
1073,Kyle Martin,Spartan life!!!! TRUMP 2020 🇺🇸
1074,Last First,"45-2020, 46-2024 with Don Jr.  ? Keep the train rolling."
1075,Kim Romero,Get out of Florida. Take your mega spreader rallies with you
1076,Cho bits,Good song
1077,life is good,Voted for Biden and Harris !!!!  Back to normalcy soon!!!
1078,Cindy Mathes,# purple power m s c # Mr President we your people need your help please
1079,Mia Austin,President Donald Tramp 4 mores years 👍💪🏼🇱🇷🙏🏼 God’s Bless America Donald Tramp ! Forever ❤️❤️❤️❤️❤️⭐️⭐️⭐️⭐️⭐️😊
1080,S word,where is hunter?
1081,Charlotte Grove,Tampa Bay voting Trump 2020 🇺🇸🇺🇸🇺🇸🏝️
1082,Luz Encendida Radio,We need to keep fighting to keep America great
1083,Scooter,Yes yes Big trump supporters. Vote President Trump again and again
1084,revolution revelation,Florida for Trump 🇺🇸 Pence for ever!🌴🐊🏖🌞🇺🇸🦐🦈🦀🌀🇺🇸
1085,Mark Reed,And the media says This Magnificent Man is behind Biden. Goodbye left....you are 🔥 fired...God Bless the True Americans.  We must hold all involved accountable for their crimes.
1086,Khanh Nguyen,Trump 2020❤️❤️❤️🇺🇸🇺🇸🇺🇸
1087,TRUMP PATRIOT,Trump's ralleys and the 5 are the only time I give Fox a thumbs up anymore. (RIP)
1088,Jeet Chaturvedi,Today Donald Trump is USA... USA is Donald Trump.
1089,Gale Mitchel,Go vote u need yall
1090,PJ,CHINA BIDEN
1091,Blanquita Sandoval,TRUMP FOR PRESIDENTE 2020
1092,hillary Colen,Malania  is the ONLY clever Trump.
1093,Marie Lux,Love my president
1094,Aubrey Reed,How is trump losing? Lol
1095,Sergio Longoria,"GOD BLESS TRUMP 🙏
GOD BLESS AMERICA 🙏
DIOS BENDIGA AMERICA 🙏
DIOS BENDIGA TRUMP 🙏"
1096,v v,no speak english
1097,María Agustina López,DONALD TRUMP 2020👏👏👏👏👏👏👏👏👏the best President of the world ❤️❤️❤️❤️❤️❤️❤️
1098,Shawn Wilson,Trump 2020.  4 more years.  Vote for you freedom and truth.
1099,Eamonn Doyle,Trump is the energiser.Biden is a dead beat.
1100,Fanny Morales,VOTE IN PERSON!!!!
1101,Denroy Davis,Trump Landslide.
1102,Steven Skwarek,Republican is the new counter-culture. Dems are done and they know it.
1103,Joao Polo,"In 2016, I predicted Trump's victory with 305-306 electoral vote.
Mark my word 4 days before 2020 election: He'll win by a smaller victory margin (279-290) of the electoral vote. Republicans will keep the senates but they lose one seat (by gaining 1 seat & losing 2 seats). Demon-Craps will keep Congress, but they'll lose 2-4 seats"
1104,Bree Benyak,Trump2020
1105,Citizen of Corona,GO TRUMP!!!!
1106,Suong Duong,President Donald Trump and first lady Melania. We Love you💖💖💖🇱🇷🇱🇷🇱🇷
1107,Wade Mulligan,Nevada for Trump
1108,Michelle Barrera,You can't deny the love given for him by most Americans
1109,Bert Noord,God Bless Trump
1110,Brian Vuong,Trump 2020!
1111,michael lilienfeld,Buy bitcoin
1112,Huckelberry Jones,Vote vote vote - early and in person for TRUMP
1113,Tadeusz Mierzęcki,Wsparcie kochającej żony jest potrzebne.
1114,Therese Perera,"👏👏👏👏👏👏👏👏👏
🎉🎉🎉🎉🎉🎉🎉🎉🎉
Trump2020"
1115,Nyv Segev,lets go TRUMPPPPPPPP!!!! KEEP AMERICA GREAT !!!
1116,Som Pho,trump 2020
1117,Nghi Truong,Wish you all the best Mr. President
1118,Chris Le,I love you My president
1119,raquel goodman,TRUMP 2020
1120,Hai Ha,TRUMP 2020
1121,Jack Woods,Not many Black supporters.
1122,Leroy Brown,Please please don't be discouraged by leftist media initial reports on the battle ground states. Of course initial mail in voting show democrats ahead but not by much. That's because they are pushing their supporters for mail in voting. Early in person voting shows that the gap is narrowing down as Trump supporters have started voting. Please please come out and vote. If we listen to the leftist media and just surrender in discouragement then we will lose. But if we go out and vote we can win.
1123,J. Aguilar Taylor,Mr. President TRUMP please be careful and take care yourself very well because this evil democrat party socialist are desesperate to steal your reelection. The left wing democrat socialist party will try to steal your votes by make fraud on the vote machines. They will damages all votes machine so they can steal the vote. They are doing this in NY. Democrat is stealing votes with the help of BLACK LIVES MATTER MOVEMENT.
1124,莜薇,God bless President Trump 🙏🏽
1125,Рафаель Сакаев,"The  Best  President  USA
        Good  Luck  2020.."
1126,BigScottGames,Everyone here will remember this and how we changed the future....Trump will go down as the greatest president ever...A President for the People
1127,Terry G,God Bless President TRUMP!
1128,Sam Webb,"Obama- I don't know how you sleep at night Donald.
Trump- I sleep really well Barack, while you're sleeping with Micheal I mean Michelle🙊.. I'm sleeping with a supermodel..🚫😷💦🏆❗"
1129,Aaron Burton,TRUMP 2020!
1130,Frank Stein,"president trump are you aware  that the left democrats will steal our votes as well as the key states will steal  their votes fudge the nos.  by the polls. to make trump look like he is losing or the dems ahead, which is lies,lies lies."
1131,Monsieur Godzylla,il y a presque de la pub pour te regarder parler et tu es beau mais ca ne fait rien et tu es populaire comme la republique de chine sans aucun scrupule et cela deviens mechant.
1132,Chuck Corris,Trump2020
1133,Ralph Nabozny,it looked good.  Vote for trump
1134,Grace Han,Go Trump 4 more years God bless all
1135,Shadow Boxer,Fox New's Kennedy really SUCKS!!!
1136,FILADELFIA FIFI,Save the word from the virus🌎 mr. President trump 🇺🇸
1137,Jozef Lak,Trump VP Pence 2020
1138,Mohamed Demerdash,God Bless Trump
1139,Eric Maynes,Jr Ivanka Eric Lara 36 more years of trump
1140,VIVIAN L,I love it 25k 👍 👍 Goooo 🇺🇸 USA 🇺🇸 ♥ ❤ president Trump
1141,Yong Jun Wang,川普得勝！美國🇺🇸人民幸福✌️全世界歡欣慶祝❤️❤️❤️❤️❤️❤️❤️
1142,Cheetah Cub,When will the best president ever arrive?
1143,passiflora,Forza Tramp 👍🇨🇮🇨🇮🇨🇮🇨🇮
1144,Peter Cristo,"The Media giants are predicting Biden, but they're mistaken and they probably know it.    -  But it's all about making money. They have to keep readers and viewers on the edge of their seats.  They'll keep keep saying Biden has it all because they have to survive financially today. They'll let tomorrow take care of itself. Today is survival."
1145,Ricky Rosenbauer,Trump for 8 more years we got cheated out of what could have gotten done if the crooked DEM'S were in JAIL
1146,jasper leroy,"Make America GReat again
trump 2020"
1147,SangYoung Choi,4 years for Trump and 4 years for Pence
1148,The Old Farts’ Farm,Vote for Trump folks
1149,elizabeth rodriguez,Trump 2020/Pence2024🇺🇸
1150,David Potwin,Fake news media must go away!
1151,Troy Pòl,GO TRUMP!!!
1152,Peyton Mattern,Trump
1153,altovelli08,"I like Trump, voted for him, but Trump and Biden are both nepotism politicians, helping their families and themselves to illegal deals that will benefit their families. 
The only difference here is Trump done more in 3 years than Biden in 47"
1154,Andman8210,TRUMP2020!!!! VOTE RED!!!!!
1155,Steven Jensen,"Hey room I think he doing a great job with this virus. Now he listened to the great science doctor who told him what to do . He got all the ppe to the people that needed it . He works harder than anyone. Now look it easy to be a Monday quarterback and then you tell people if he would done the travel ban early  he say thousands of live and if he would  government mandatory mask 😷 wearing. Now there all video out the that in late March that the W.H.O ,doctor Fauig, and the democrats leader like Joe Biden and Nancy and most of the leaders of the democrats party in every state said in late March that it will not to worry about it and the news . So now we just came out that most people are wearing the mask 😷, now if that ture how we get this virus jump so high 😒, because the problem you people do not understand wearing a mask 😒 does not stop it just slow it down. Now I want you to know also the great W.H.O just came out that lockdown hurt more than the virus, so we are Americans we do not run and hide from things. We fight and we work thought this not hide in a basement. Look this country have 30 to 60 thousands adult and children die from the flu ,we have vaccine for it but do we lock down or close are school no. We live with it ,and I do pray for all the people who die from this virus and there family my sister past three months ago,but I believe that this president will do better than Joe Biden."
